value,statistic,variable,country,total_asked,who_was_asked
Repair of computers or household goods,3,sec_ser_text,CL,211,Owners/Managers of SMB Businesses
Washing or dry-cleaning of textiles,2,sec_ser_text,CL,211,Owners/Managers of SMB Businesses
NA,173,sec_ser_text,CL,211,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",1,sec_ser_text,CM,89,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,1,sec_ser_text,CM,89,Owners/Managers of SMB Businesses
Information services,1,sec_ser_text,CM,89,Owners/Managers of SMB Businesses
"Other, please specify",8,sec_ser_text,CM,89,Owners/Managers of SMB Businesses
Repair of computers or household goods,1,sec_ser_text,CM,89,Owners/Managers of SMB Businesses
Washing or dry-cleaning of textiles,1,sec_ser_text,CM,89,Owners/Managers of SMB Businesses
NA,76,sec_ser_text,CM,89,Owners/Managers of SMB Businesses
Computer programming or consultancy,2,sec_ser_text,CO,213,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",1,sec_ser_text,CO,213,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,1,sec_ser_text,CO,213,Owners/Managers of SMB Businesses
Information services,2,sec_ser_text,CO,213,Owners/Managers of SMB Businesses
"Other, please specify",14,sec_ser_text,CO,213,Owners/Managers of SMB Businesses
Repair of computers or household goods,1,sec_ser_text,CO,213,Owners/Managers of SMB Businesses
Washing or dry-cleaning of textiles,1,sec_ser_text,CO,213,Owners/Managers of SMB Businesses
NA,191,sec_ser_text,CO,213,Owners/Managers of SMB Businesses
Computer programming or consultancy,4,sec_ser_text,CR,197,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",7,sec_ser_text,CR,197,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,7,sec_ser_text,CR,197,Owners/Managers of SMB Businesses
Information services,3,sec_ser_text,CR,197,Owners/Managers of SMB Businesses
"Other, please specify",24,sec_ser_text,CR,197,Owners/Managers of SMB Businesses
NA,152,sec_ser_text,CR,197,Owners/Managers of SMB Businesses
Cleaning activities,1,sec_ser_text,CY,89,Owners/Managers of SMB Businesses
Computer programming or consultancy,3,sec_ser_text,CY,89,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",1,sec_ser_text,CY,89,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,3,sec_ser_text,CY,89,Owners/Managers of SMB Businesses
Information services,6,sec_ser_text,CY,89,Owners/Managers of SMB Businesses
"Other, please specify",4,sec_ser_text,CY,89,Owners/Managers of SMB Businesses
Repair of computers or household goods,1,sec_ser_text,CY,89,Owners/Managers of SMB Businesses
NA,70,sec_ser_text,CY,89,Owners/Managers of SMB Businesses
Computer programming or consultancy,1,sec_ser_text,CZ,173,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",4,sec_ser_text,CZ,173,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,2,sec_ser_text,CZ,173,Owners/Managers of SMB Businesses
Information services,5,sec_ser_text,CZ,173,Owners/Managers of SMB Businesses
"Other, please specify",16,sec_ser_text,CZ,173,Owners/Managers of SMB Businesses
NA,145,sec_ser_text,CZ,173,Owners/Managers of SMB Businesses
Cleaning activities,3,sec_ser_text,DE,176,Owners/Managers of SMB Businesses
Computer programming or consultancy,4,sec_ser_text,DE,176,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",9,sec_ser_text,DE,176,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,3,sec_ser_text,DE,176,Owners/Managers of SMB Businesses
Information services,1,sec_ser_text,DE,176,Owners/Managers of SMB Businesses
"Other, please specify",19,sec_ser_text,DE,176,Owners/Managers of SMB Businesses
Repair of computers or household goods,2,sec_ser_text,DE,176,Owners/Managers of SMB Businesses
NA,135,sec_ser_text,DE,176,Owners/Managers of SMB Businesses
Cleaning activities,1,sec_ser_text,DK,115,Owners/Managers of SMB Businesses
Computer programming or consultancy,1,sec_ser_text,DK,115,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,1,sec_ser_text,DK,115,Owners/Managers of SMB Businesses
Information services,3,sec_ser_text,DK,115,Owners/Managers of SMB Businesses
"Other, please specify",11,sec_ser_text,DK,115,Owners/Managers of SMB Businesses
NA,98,sec_ser_text,DK,115,Owners/Managers of SMB Businesses
Cleaning activities,1,sec_ser_text,DO,221,Owners/Managers of SMB Businesses
Computer programming or consultancy,4,sec_ser_text,DO,221,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",2,sec_ser_text,DO,221,Owners/Managers of SMB Businesses
Funeral services,1,sec_ser_text,DO,221,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,7,sec_ser_text,DO,221,Owners/Managers of SMB Businesses
Information services,5,sec_ser_text,DO,221,Owners/Managers of SMB Businesses
"Other, please specify",19,sec_ser_text,DO,221,Owners/Managers of SMB Businesses
Repair of computers or household goods,2,sec_ser_text,DO,221,Owners/Managers of SMB Businesses
Washing or dry-cleaning of textiles,1,sec_ser_text,DO,221,Owners/Managers of SMB Businesses
NA,179,sec_ser_text,DO,221,Owners/Managers of SMB Businesses
Cleaning activities,1,sec_ser_text,DZ,175,Owners/Managers of SMB Businesses
Computer programming or consultancy,4,sec_ser_text,DZ,175,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",2,sec_ser_text,DZ,175,Owners/Managers of SMB Businesses
Funeral services,2,sec_ser_text,DZ,175,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,2,sec_ser_text,DZ,175,Owners/Managers of SMB Businesses
Information services,3,sec_ser_text,DZ,175,Owners/Managers of SMB Businesses
"Other, please specify",13,sec_ser_text,DZ,175,Owners/Managers of SMB Businesses
Repair of computers or household goods,3,sec_ser_text,DZ,175,Owners/Managers of SMB Businesses
NA,145,sec_ser_text,DZ,175,Owners/Managers of SMB Businesses
Computer programming or consultancy,2,sec_ser_text,EC,243,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",6,sec_ser_text,EC,243,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,6,sec_ser_text,EC,243,Owners/Managers of SMB Businesses
Information services,6,sec_ser_text,EC,243,Owners/Managers of SMB Businesses
"Other, please specify",25,sec_ser_text,EC,243,Owners/Managers of SMB Businesses
Repair of computers or household goods,2,sec_ser_text,EC,243,Owners/Managers of SMB Businesses
NA,196,sec_ser_text,EC,243,Owners/Managers of SMB Businesses
Computer programming or consultancy,2,sec_ser_text,EE,60,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",2,sec_ser_text,EE,60,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,2,sec_ser_text,EE,60,Owners/Managers of SMB Businesses
Information services,2,sec_ser_text,EE,60,Owners/Managers of SMB Businesses
"Other, please specify",4,sec_ser_text,EE,60,Owners/Managers of SMB Businesses
NA,48,sec_ser_text,EE,60,Owners/Managers of SMB Businesses
Cleaning activities,1,sec_ser_text,EG,215,Owners/Managers of SMB Businesses
Computer programming or consultancy,3,sec_ser_text,EG,215,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",5,sec_ser_text,EG,215,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,3,sec_ser_text,EG,215,Owners/Managers of SMB Businesses
Information services,4,sec_ser_text,EG,215,Owners/Managers of SMB Businesses
"Other, please specify",24,sec_ser_text,EG,215,Owners/Managers of SMB Businesses
Repair of computers or household goods,2,sec_ser_text,EG,215,Owners/Managers of SMB Businesses
NA,173,sec_ser_text,EG,215,Owners/Managers of SMB Businesses
Cleaning activities,1,sec_ser_text,ES,189,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",5,sec_ser_text,ES,189,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,4,sec_ser_text,ES,189,Owners/Managers of SMB Businesses
Information services,4,sec_ser_text,ES,189,Owners/Managers of SMB Businesses
"Other, please specify",19,sec_ser_text,ES,189,Owners/Managers of SMB Businesses
NA,156,sec_ser_text,ES,189,Owners/Managers of SMB Businesses
Computer programming or consultancy,1,sec_ser_text,ET,64,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",2,sec_ser_text,ET,64,Owners/Managers of SMB Businesses
Funeral services,1,sec_ser_text,ET,64,Owners/Managers of SMB Businesses
Information services,2,sec_ser_text,ET,64,Owners/Managers of SMB Businesses
"Other, please specify",6,sec_ser_text,ET,64,Owners/Managers of SMB Businesses
Repair of computers or household goods,1,sec_ser_text,ET,64,Owners/Managers of SMB Businesses
NA,51,sec_ser_text,ET,64,Owners/Managers of SMB Businesses
Cleaning activities,3,sec_ser_text,FI,199,Owners/Managers of SMB Businesses
Computer programming or consultancy,2,sec_ser_text,FI,199,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",11,sec_ser_text,FI,199,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,4,sec_ser_text,FI,199,Owners/Managers of SMB Businesses
Information services,2,sec_ser_text,FI,199,Owners/Managers of SMB Businesses
"Other, please specify",16,sec_ser_text,FI,199,Owners/Managers of SMB Businesses
NA,161,sec_ser_text,FI,199,Owners/Managers of SMB Businesses
Cleaning activities,1,sec_ser_text,FR,205,Owners/Managers of SMB Businesses
Funeral services,1,sec_ser_text,FR,205,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,2,sec_ser_text,FR,205,Owners/Managers of SMB Businesses
"Other, please specify",14,sec_ser_text,FR,205,Owners/Managers of SMB Businesses
Repair of computers or household goods,1,sec_ser_text,FR,205,Owners/Managers of SMB Businesses
NA,186,sec_ser_text,FR,205,Owners/Managers of SMB Businesses
Cleaning activities,5,sec_ser_text,GB,197,Owners/Managers of SMB Businesses
Computer programming or consultancy,2,sec_ser_text,GB,197,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",5,sec_ser_text,GB,197,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,1,sec_ser_text,GB,197,Owners/Managers of SMB Businesses
Information services,2,sec_ser_text,GB,197,Owners/Managers of SMB Businesses
"Other, please specify",13,sec_ser_text,GB,197,Owners/Managers of SMB Businesses
Washing or dry-cleaning of textiles,1,sec_ser_text,GB,197,Owners/Managers of SMB Businesses
NA,168,sec_ser_text,GB,197,Owners/Managers of SMB Businesses
Computer programming or consultancy,6,sec_ser_text,GH,202,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",10,sec_ser_text,GH,202,Owners/Managers of SMB Businesses
Funeral services,1,sec_ser_text,GH,202,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,4,sec_ser_text,GH,202,Owners/Managers of SMB Businesses
Information services,4,sec_ser_text,GH,202,Owners/Managers of SMB Businesses
"Other, please specify",22,sec_ser_text,GH,202,Owners/Managers of SMB Businesses
Washing or dry-cleaning of textiles,1,sec_ser_text,GH,202,Owners/Managers of SMB Businesses
NA,154,sec_ser_text,GH,202,Owners/Managers of SMB Businesses
Computer programming or consultancy,5,sec_ser_text,GR,195,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,3,sec_ser_text,GR,195,Owners/Managers of SMB Businesses
Information services,2,sec_ser_text,GR,195,Owners/Managers of SMB Businesses
"Other, please specify",15,sec_ser_text,GR,195,Owners/Managers of SMB Businesses
Repair of computers or household goods,1,sec_ser_text,GR,195,Owners/Managers of SMB Businesses
NA,169,sec_ser_text,GR,195,Owners/Managers of SMB Businesses
Cleaning activities,1,sec_ser_text,GT,215,Owners/Managers of SMB Businesses
Computer programming or consultancy,6,sec_ser_text,GT,215,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",5,sec_ser_text,GT,215,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,4,sec_ser_text,GT,215,Owners/Managers of SMB Businesses
Information services,7,sec_ser_text,GT,215,Owners/Managers of SMB Businesses
"Other, please specify",20,sec_ser_text,GT,215,Owners/Managers of SMB Businesses
Repair of computers or household goods,3,sec_ser_text,GT,215,Owners/Managers of SMB Businesses
NA,169,sec_ser_text,GT,215,Owners/Managers of SMB Businesses
Cleaning activities,1,sec_ser_text,HK,139,Owners/Managers of SMB Businesses
Computer programming or consultancy,3,sec_ser_text,HK,139,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",3,sec_ser_text,HK,139,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,4,sec_ser_text,HK,139,Owners/Managers of SMB Businesses
Information services,3,sec_ser_text,HK,139,Owners/Managers of SMB Businesses
"Other, please specify",11,sec_ser_text,HK,139,Owners/Managers of SMB Businesses
Washing or dry-cleaning of textiles,2,sec_ser_text,HK,139,Owners/Managers of SMB Businesses
NA,112,sec_ser_text,HK,139,Owners/Managers of SMB Businesses
Cleaning activities,1,sec_ser_text,HN,164,Owners/Managers of SMB Businesses
Computer programming or consultancy,2,sec_ser_text,HN,164,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",2,sec_ser_text,HN,164,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,4,sec_ser_text,HN,164,Owners/Managers of SMB Businesses
Information services,5,sec_ser_text,HN,164,Owners/Managers of SMB Businesses
"Other, please specify",19,sec_ser_text,HN,164,Owners/Managers of SMB Businesses
Repair of computers or household goods,1,sec_ser_text,HN,164,Owners/Managers of SMB Businesses
NA,130,sec_ser_text,HN,164,Owners/Managers of SMB Businesses
Computer programming or consultancy,3,sec_ser_text,HR,155,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",2,sec_ser_text,HR,155,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,6,sec_ser_text,HR,155,Owners/Managers of SMB Businesses
"Other, please specify",9,sec_ser_text,HR,155,Owners/Managers of SMB Businesses
NA,135,sec_ser_text,HR,155,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,3,sec_ser_text,HT,44,Owners/Managers of SMB Businesses
"Other, please specify",2,sec_ser_text,HT,44,Owners/Managers of SMB Businesses
NA,39,sec_ser_text,HT,44,Owners/Managers of SMB Businesses
Cleaning activities,1,sec_ser_text,HU,216,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",3,sec_ser_text,HU,216,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,6,sec_ser_text,HU,216,Owners/Managers of SMB Businesses
Information services,3,sec_ser_text,HU,216,Owners/Managers of SMB Businesses
"Other, please specify",27,sec_ser_text,HU,216,Owners/Managers of SMB Businesses
NA,176,sec_ser_text,HU,216,Owners/Managers of SMB Businesses
Computer programming or consultancy,4,sec_ser_text,ID,209,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",6,sec_ser_text,ID,209,Owners/Managers of SMB Businesses
Funeral services,1,sec_ser_text,ID,209,Owners/Managers of SMB Businesses
Hairdressing or other beauty treatments,10,sec_ser_text,ID,209,Owners/Managers of SMB Businesses
Information services,7,sec_ser_text,ID,209,Owners/Managers of SMB Businesses
"Other, please specify",22,sec_ser_text,ID,209,Owners/Managers of SMB Businesses
Repair of computers or household goods,3,sec_ser_text,ID,209,Owners/Managers of SMB Businesses
NA,156,sec_ser_text,ID,209,Owners/Managers of SMB Businesses
Cleaning activities,2,sec_ser_text,IE,188,Owners/Managers of SMB Businesses
Computer programming or consultancy,2,sec_ser_text,IE,188,Owners/Managers of SMB Businesses
"Construction services (plumbing, electrical, etc.)",1,sec_ser_text,IE,188,Owners/Managers of SMB Businesses
